element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
132,147,11,0,False,2024-12-08T14:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-4,685,28,32
132,153,7,0,True,2024-12-15T14:00:00Z,1,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,18,713,71,53
132,170,19,0,False,2024-12-21T15:00:00Z,1,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,714,43,43
132,173,4,1,True,2024-12-27T19:30:00Z,0,0,18,False,2,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,4.0,0.5,0,0.07,0.00,0.07,0.00,65,-1,711,37,38
132,181,2,0,False,2024-12-30T19:45:00Z,2,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,270,1038,333,63
132,193,1,0,True,2025-01-04T17:30:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,278,1510,481,203
132,204,10,0,False,2025-01-16T19:30:00Z,0,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,869,2731,1269,400
132,217,14,0,False,2025-01-19T14:00:00Z,1,3,22,False,21,0,0,0,0,0,0,0,1,0,0,0,2,6.4,5.0,0.0,1.1,0,0.00,0.02,0.02,0.38,65,-169,2610,347,516
134,3,8,2,False,2024-08-17T14:00:00Z,0,3,1,False,81,0,0,1,0,0,0,0,1,0,0,0,10,22.4,43.8,4.0,7.0,1,0.00,0.11,0.11,0.45,50,0,5694,0,0
134,13,14,2,True,2024-08-24T11:30:00Z,2,1,2,False,72,0,0,0,1,0,0,0,0,0,0,0,12,6.2,22.4,8.0,3.7,1,0.16,0.04,0.20,1.32,50,165,8409,1078,913
134,21,1,1,False,2024-08-31T11:30:00Z,1,1,3,False,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,1,0.00,0.00,0.00,0.21,50,1025,11044,2649,1624
134,33,10,0,True,2024-09-14T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2710,8416,540,3250
134,42,16,0,True,2024-09-22T13:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1282,7209,26,1308
134,54,6,0,False,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-782,6463,36,818
134,64,18,0,True,2024-10-06T15:30:00Z,3,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-539,5958,47,586
134,76,15,0,False,2024-10-19T14:00:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-368,5624,38,406
134,84,20,0,True,2024-10-26T14:00:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-256,5373,18,274
134,94,12,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-246,5142,24,270
134,102,13,0,True,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-170,4982,18,188
134,113,3,0,False,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-146,4838,32,178
134,122,17,0,True,2024-11-29T20:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-95,4751,9,104
134,135,9,0,False,2024-12-05T19:30:00Z,3,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-68,4685,15,83
134,147,11,0,False,2024-12-08T14:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-56,4627,12,68
134,153,7,0,True,2024-12-15T14:00:00Z,1,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-58,4580,14,72
134,170,19,0,False,2024-12-21T15:00:00Z,1,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-51,4533,23,74
134,173,4,0,True,2024-12-27T19:30:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-75,4454,16,91
134,181,2,0,False,2024-12-30T19:45:00Z,2,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-59,4402,14,73
134,193,1,0,True,2025-01-04T17:30:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-50,4351,18,68
134,204,10,0,False,2025-01-16T19:30:00Z,0,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-36,4317,18,54
134,217,14,0,False,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-23,4297,5,28
135,3,8,4,False,2024-08-17T14:00:00Z,0,3,1,False,45,0,1,0,0,0,0,0,0,0,0,0,18,25.0,31.4,8.0,6.4,1,0.00,0.65,0.65,0.25,55,0,119994,0,0
135,13,14,2,True,2024-08-24T11:30:00Z,2,1,2,False,89,0,0,0,1,0,0,0,0,0,0,0,4,8.8,29.3,29.0,6.7,1,0.08,0.24,0.32,1.32,55,4775,132136,18206,13431
135,21,1,4,False,2024-08-31T11:30:00Z,1,1,3,False,71,0,1,0,1,0,0,0,1,0,0,0,12,2.2,0.8,23.0,2.6,1,0.40,0.01,0.41,1.13,55,-666,133513,27379,28045
135,33,10,2,True,2024-09-14T14:00:00Z,0,0,4,False,67,0,0,1,0,0,0,0,1,0,0,0,6,5.6,34.1,12.0,5.2,1,0.00,0.20,0.20,0.21,55,123451,265071,180124,56673
135,42,16,1,True,2024-09-22T13:00:00Z,2,2,5,False,28,0,0,0,1,0,0,0,0,0,0,0,5,8.6,23.6,2.0,3.4,0,0.00,0.06,0.06,0.67,55,-10723,252438,13980,24703
135,54,6,1,False,2024-09-28T14:00:00Z,4,2,6,False,19,0,0,0,0,0,0,0,0,0,0,0,2,3.4,4.6,5.0,1.3,0,0.08,0.02,0.10,0.14,55,-90134,161759,3298,93432
135,64,18,7,True,2024-10-06T15:30:00Z,3,2,7,False,86,1,0,0,2,0,0,0,0,0,0,0,27,36.6,5.4,28.0,7.0,1,0.27,0.02,0.29,1.37,54,-45058,117925,1437,46495
135,76,15,0,False,2024-10-19T14:00:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-6608,112896,6690,13298
135,84,20,0,True,2024-10-26T14:00:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-20637,91851,587,21224
135,94,12,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-18594,73588,227,18821
135,102,13,0,True,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-13454,60255,102,13556
135,113,3,0,False,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-6337,54148,633,6970
135,122,17,1,True,2024-11-29T20:00:00Z,1,1,13,False,2,0,0,0,0,0,0,0,0,0,0,0,6,4.2,25.0,2.0,3.1,0,0.00,0.09,0.09,0.00,52,-3006,51280,705,3711
135,135,9,1,False,2024-12-05T19:30:00Z,3,1,14,False,10,0,0,0,1,0,0,0,0,0,0,0,5,3.0,4.0,2.0,0.9,0,0.00,0.00,0.00,0.03,52,-2815,48581,333,3148
135,147,11,6,False,2024-12-08T14:00:00Z,2,2,15,False,20,1,0,0,2,0,0,0,0,0,0,0,22,33.0,0.0,27.0,6.0,0,0.45,0.00,0.45,1.00,51,-2139,46452,414,2553
135,153,7,2,True,2024-12-15T14:00:00Z,1,3,16,False,71,0,0,0,2,0,0,0,0,0,0,0,7,6.2,3.3,6.0,1.6,1,0.00,0.08,0.08,1.30,51,786,47570,2472,1686
135,170,19,1,False,2024-12-21T15:00:00Z,1,1,17,False,22,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.3,12.0,1.6,0,0.00,0.17,0.17,0.72,51,-1333,46202,757,2090
135,173,4,1,True,2024-12-27T19:30:00Z,0,0,18,False,23,0,0,0,0,0,0,0,0,0,0,0,5,1.8,0.8,2.0,0.5,0,0.00,0.21,0.21,0.36,51,-2135,44096,460,2595
135,181,2,1,False,2024-12-30T19:45:00Z,2,2,19,False,32,0,0,0,0,0,0,0,0,0,0,0,2,1.4,1.3,9.0,1.2,0,0.05,0.01,0.06,0.29,51,-1610,42529,260,1870
135,193,1,0,True,2025-01-04T17:30:00Z,1,1,20,False,45,0,0,0,0,0,0,0,1,0,0,0,-1,1.2,14.3,4.0,2.0,0,0.11,0.04,0.15,0.29,51,-1569,40985,335,1904
135,204,10,1,False,2025-01-16T19:30:00Z,0,2,21,False,27,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.6,7.0,0.8,0,0.08,0.01,0.09,0.00,50,-1299,39778,494,1793
135,217,14,12,False,2025-01-19T14:00:00Z,1,3,22,False,68,1,1,0,1,0,0,0,1,0,0,3,45,58.0,21.1,27.0,10.6,1,0.54,0.65,1.19,1.09,50,-1011,38822,130,1141
136,3,8,8,False,2024-08-17T14:00:00Z,0,3,1,False,88,1,0,1,0,0,0,0,0,0,0,0,27,48.2,4.1,80.0,13.2,1,0.97,0.04,1.01,0.45,65,0,164023,0,0
136,13,14,6,True,2024-08-24T11:30:00Z,2,1,2,False,89,0,1,0,1,0,0,0,0,0,0,1,20,16.6,13.5,6.0,3.6,1,0.00,0.58,0.58,1.32,65,152869,442452,182528,29659
136,21,1,2,False,2024-08-31T11:30:00Z,1,1,3,False,84,0,0,0,1,0,0,0,0,0,0,0,13,5.8,27.0,12.0,4.5,1,0.04,0.14,0.18,2.08,66,175332,672158,291730,116398
136,33,10,3,True,2024-09-14T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,3,11.4,6.6,60.0,7.8,1,0.65,0.02,0.67,0.35,67,361940,1080160,499956,138016
136,42,16,5,True,2024-09-22T13:00:00Z,2,2,5,False,90,0,1,0,2,0,0,0,0,0,0,0,21,15.6,34.7,8.0,5.8,1,0.00,0.22,0.22,1.53,67,2864,1081542,86267,83403
136,54,6,2,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,4,0,0,0,0,0,0,0,18,12.8,27.8,18.0,5.9,1,0.03,0.13,0.16,4.16,67,-189153,890413,34407,223560
136,64,18,5,True,2024-10-06T15:30:00Z,3,2,7,False,90,0,1,0,2,0,0,0,0,0,0,0,27,36.4,40.4,23.0,10.0,1,0.11,0.20,0.31,1.37,66,-162565,735328,16183,178748
136,76,15,1,False,2024-10-19T14:00:00Z,0,1,8,False,30,0,0,0,0,0,0,0,0,0,0,0,5,5.2,3.7,21.0,3.0,0,0.21,0.01,0.22,0.93,66,-40996,706011,31177,72173
136,84,20,2,True,2024-10-26T14:00:00Z,2,2,9,False,88,0,0,0,1,0,0,0,0,0,0,0,6,7.0,16.1,58.0,8.1,1,0.23,0.19,0.42,1.29,66,-5424,707789,44166,49590
136,94,12,2,False,2024-11-02T15:00:00Z,2,1,10,False,86,0,0,0,2,0,0,0,0,0,0,0,9,7.8,31.5,19.0,5.8,1,0.11,0.20,0.31,1.65,65,-97434,607504,15016,112450
136,102,13,2,True,2024-11-09T17:30:00Z,2,1,11,False,89,0,0,0,1,0,0,0,0,0,0,0,9,11.6,17.0,27.0,5.6,1,0.22,0.27,0.49,2.06,65,-50895,560367,15376,66271
136,113,3,9,False,2024-11-23T15:00:00Z,1,2,12,False,90,1,0,0,1,0,0,0,0,0,0,2,28,35.4,3.1,23.0,6.2,1,0.42,0.03,0.45,1.63,64,3340,569921,44367,41027
136,122,17,10,True,2024-11-29T20:00:00Z,1,1,13,False,90,1,0,0,1,0,0,0,0,0,0,3,33,42.8,40.0,26.0,10.9,1,0.57,0.10,0.67,1.01,64,167557,748852,185370,17813
136,135,9,2,False,2024-12-05T19:30:00Z,3,1,14,False,90,0,0,0,3,0,0,0,0,0,0,0,13,7.4,23.7,2.0,3.3,1,0.04,0.14,0.18,0.66,65,163440,912752,196214,32774
136,147,11,2,False,2024-12-08T14:00:00Z,2,2,15,False,88,0,0,0,1,0,0,0,0,0,0,0,6,13.2,32.1,10.0,5.5,1,0.14,0.18,0.32,0.68,65,104760,1023901,144259,39499
136,153,7,2,True,2024-12-15T14:00:00Z,1,3,16,False,90,0,0,0,3,0,0,0,0,0,0,0,20,18.6,46.8,41.0,10.6,1,0.17,0.15,0.32,2.31,66,-1588,1018966,71941,73529
136,170,19,2,False,2024-12-21T15:00:00Z,1,1,17,False,84,0,0,0,1,0,0,0,0,0,0,0,12,11.0,4.0,36.0,5.1,1,0.08,0.02,0.10,0.77,66,-99518,920443,32663,132181
136,173,4,3,True,2024-12-27T19:30:00Z,0,0,18,False,66,0,0,1,0,0,0,0,0,0,0,0,12,5.0,27.3,16.0,4.8,1,0.06,0.21,0.27,0.57,65,-113925,807801,16727,130652
136,181,2,1,False,2024-12-30T19:45:00Z,2,2,19,False,32,0,0,0,0,0,0,0,0,0,0,0,3,2.6,11.6,8.0,2.2,0,0.00,0.05,0.05,0.29,65,-94883,716154,12012,106895
136,193,1,1,True,2025-01-04T17:30:00Z,1,1,20,False,28,0,0,0,0,0,0,0,0,0,0,0,7,3.6,1.3,4.0,0.9,0,0.00,0.12,0.12,0.17,64,-99292,618573,7893,107185
136,204,10,10,False,2025-01-16T19:30:00Z,0,2,21,False,90,1,0,1,0,0,0,0,0,0,0,2,31,41.0,23.8,30.0,9.5,1,0.18,0.05,0.23,0.29,64,-43893,579461,21110,65003
136,217,14,12,False,2025-01-19T14:00:00Z,1,3,22,False,90,1,1,0,1,0,0,0,0,0,0,2,38,58.8,24.8,39.0,12.3,1,0.80,0.28,1.08,1.48,63,-23355,556632,10718,34073
140,3,8,0,False,2024-08-17T14:00:00Z,0,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4299,0,0
140,13,14,0,True,2024-08-24T11:30:00Z,2,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-194,4903,383,577
140,21,1,0,False,2024-08-31T11:30:00Z,1,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-124,5179,707,831
140,33,10,0,True,2024-09-14T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,585,6234,1501,916
140,42,16,0,True,2024-09-22T13:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-81,6282,450,531
140,54,6,0,False,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-95,6274,573,668
140,64,18,0,True,2024-10-06T15:30:00Z,3,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-260,6111,374,634
140,76,15,0,False,2024-10-19T14:00:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-169,6015,219,388
140,84,20,0,True,2024-10-26T14:00:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-150,5912,140,290
140,94,12,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-51,5898,292,343
140,102,13,0,True,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-310,5608,114,424
140,113,3,0,False,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-85,5575,184,269
140,122,17,0,True,2024-11-29T20:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-122,5496,115,237
140,135,9,0,False,2024-12-05T19:30:00Z,3,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,268,5927,564,296
140,147,11,0,False,2024-12-08T14:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,839,6964,1231,392
140,153,7,0,True,2024-12-15T14:00:00Z,1,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,200,7256,680,480
140,170,19,0,False,2024-12-21T15:00:00Z,1,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-60,7220,407,467
140,173,4,0,True,2024-12-27T19:30:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-140,7142,380,520
140,181,2,0,False,2024-12-30T19:45:00Z,2,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-40,7162,317,357
140,193,1,0,True,2025-01-04T17:30:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,4,7276,552,548
140,204,10,0,False,2025-01-16T19:30:00Z,0,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,3,7371,475,472
140,217,14,0,False,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-182,7187,125,307
142,3,8,7,False,2024-08-17T14:00:00Z,0,3,1,False,90,0,0,1,0,0,0,0,0,0,1,1,31,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,0.45,45,0,49675,0,0
142,13,14,2,True,2024-08-24T11:30:00Z,2,1,2,False,90,0,0,0,1,0,0,0,0,0,2,0,15,21.8,0.0,0.0,2.2,1,0.00,0.00,0.00,1.43,45,42149,140871,53541,11392
142,21,1,0,False,2024-08-31T11:30:00Z,1,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,83206,243067,131835,48629
142,33,10,0,True,2024-09-14T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,25971,276280,90485,64514
142,42,16,0,True,2024-09-22T13:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-53226,221789,3921,57147
142,54,6,0,False,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-36980,185452,1117,38097
142,64,18,0,True,2024-10-06T15:30:00Z,3,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-16922,169493,1149,18071
142,76,15,0,False,2024-10-19T14:00:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-11539,158686,872,12411
142,84,20,0,True,2024-10-26T14:00:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-7809,151207,627,8436
142,94,12,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-8025,143602,1361,9386
142,102,13,0,True,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-5848,137813,858,6706
142,113,3,0,False,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-4916,133284,728,5644
142,122,17,0,True,2024-11-29T20:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-3263,130320,626,3889
142,135,9,0,False,2024-12-05T19:30:00Z,3,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-3840,126634,755,4595
142,147,11,0,False,2024-12-08T14:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-3252,123538,781,4033
142,153,7,0,True,2024-12-15T14:00:00Z,1,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-3407,120472,819,4226
142,170,19,0,False,2024-12-21T15:00:00Z,1,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-2299,118315,675,2974
142,173,4,0,True,2024-12-27T19:30:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-3203,115147,552,3755
142,181,2,0,False,2024-12-30T19:45:00Z,2,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-3457,111870,622,4079
142,193,1,0,True,2025-01-04T17:30:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-2144,110213,2912,5056
142,204,10,0,False,2025-01-16T19:30:00Z,0,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-2165,108332,2074,4239
142,217,14,0,False,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-2093,106328,579,2672
144,3,8,6,False,2024-08-17T14:00:00Z,0,3,1,False,90,0,0,1,0,0,0,0,0,0,0,0,28,18.8,0.5,0.0,1.9,1,0.00,0.00,0.00,0.45,45,0,21316,0,0
144,13,14,1,True,2024-08-24T11:30:00Z,2,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,7,20.8,1.0,4.0,2.6,1,0.00,0.02,0.02,1.43,45,4183,34486,6479,2296
144,21,1,2,False,2024-08-31T11:30:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,11,22.6,4.9,6.0,3.4,1,0.05,0.04,0.09,2.08,45,3463,41693,9416,5953
144,33,10,6,True,2024-09-14T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,28,15.6,2.2,2.0,2.0,1,0.00,0.02,0.02,0.35,45,25976,74004,35304,9328
144,42,16,4,True,2024-09-22T13:00:00Z,2,2,5,False,90,0,1,0,2,0,0,0,0,0,0,0,15,30.6,15.3,2.0,4.8,1,0.00,0.05,0.05,1.53,45,8427,83538,14148,5721
144,54,6,0,False,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,6852,91650,18566,11714
144,64,18,0,True,2024-10-06T15:30:00Z,3,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-23179,67995,2313,25492
144,76,15,1,False,2024-10-19T14:00:00Z,0,1,8,False,9,0,0,0,0,0,0,0,0,0,0,0,4,6.6,0.0,0.0,0.7,0,0.00,0.00,0.00,0.07,45,-11276,57529,842,12118
144,84,20,1,True,2024-10-26T14:00:00Z,2,2,9,False,90,0,0,0,2,0,0,0,0,0,0,0,8,23.6,20.5,4.0,4.8,1,0.00,0.10,0.10,1.36,45,258,58712,2260,2002
144,94,12,1,False,2024-11-02T15:00:00Z,2,1,10,False,90,0,0,0,2,0,0,0,0,0,0,0,10,25.6,0.6,2.0,2.8,1,0.04,0.01,0.05,1.65,45,-2097,56848,1959,4056
144,102,13,1,True,2024-11-09T17:30:00Z,2,1,11,False,90,0,0,0,1,0,0,0,1,0,0,0,13,21.4,17.7,0.0,3.9,1,0.00,0.15,0.15,2.22,45,-1761,55356,1247,3008
